,J,Jdel,Jpi,"Jpi,del","Jz2,del","Jz2,pi",Ud,Ud0,Udel,Up,Upi,"Upi,del",Uz2,"Uz2,del","Uz2,pi",V,eddel,edpi,edz2,energy,energy_err,eppi,epz,es,tfe,tpi,tsigd,tsigs,variance,id,extid,totocc,excitation
127,-0.800839415671623,0.0019265504802554543,-0.6129587083133007,-0.0027001587996809072,-0.17309758153596516,-0.014009517502931702,36.65674507830028,2.2473202506785706,10.07019519201055,1.526284254571895,2.169389261224115,14.769093619420861,0.24576112619073012,5.957470351657586,3.4448355277964415,28.935873539505284,3.67049396693556,2.0252253154445,0.85474222665694,-132.9698996,0.0008449475079,2.91335773433923,1.5256137924520399,0.85509019041819,0.33865562364700696,0.4738540120408315,0.005013385351475011,-0.543458512235945,2.744945893754655,spin_0,9_10_12_13,11.844523226246459,doubles
128,0.6539275375486521,-0.07588833741739667,0.4340877784141457,0.805281846171379,-0.17841094417013584,-0.33114280544934016,35.64245487380784,1.5662209570248071,5.39115615176892,1.42106785859261,2.1669461053489134,11.428076200344345,1.21826529417431,8.981954657853347,6.456056464318006,27.956693339531075,2.8469012550978103,2.017495099965825,1.59935935859591,-133.0047471,0.000819435113,2.90176110828681,1.44862842596605,1.02977179534229,0.076219076823902,0.012914527845246035,-0.09132862012409,-0.40521346536908487,2.7498022359466505,spin_0,9_5_13_11,11.843917043254695,doubles
129,0.9009153804804335,0.37173633447475074,-0.0016645078367069888,0.8187745365641329,-0.16846979251302155,-0.11946119020872159,36.029797851141446,1.6727099367007474,2.218901624903845,1.40925326566264,5.844019521281141,11.792019284141972,1.14044866760525,5.980452312798883,9.05395644041036,27.852584900041144,2.004217394102553,2.94374473024667,1.53813584650278,-132.9721861,0.0008546338607,2.961028957513,1.38798875899129,1.01295931019213,0.11877448804560944,0.2521287003598165,-0.06778990929150519,-0.4607911989027155,2.733163983856636,spin_0,9_8_13_11,11.848074997548423,doubles
130,0.4179669698710745,0.3649966286857653,0.002257206333458395,0.014723392625941543,0.03423390715104486,0.0017558350748644019,41.14377536455836,2.199922724585607,2.0511841511293,1.4322348334022852,10.84165051652642,14.901577396061569,0.60378119599718,4.249320889406176,8.49626121543773,30.03803892731927,1.959296263076947,3.8003509779181703,1.13304824689384,-132.9931658,0.0009225479881,2.9841332721128797,1.39189244139994,0.64094731755837,-0.2338985182920415,0.18683582620902572,-0.288113601306748,-0.6432704446595,2.8389952919663313,spin_0,9_8_13_12,11.909668518960148,doubles
131,0.3886252303977583,-0.02200298527836677,-0.007052115580602631,0.44492467343770803,-0.08252765510447399,0.05528331292349371,38.93216395059223,1.9998658721561298,4.936618219154229,1.5118970133437397,5.707595396311599,15.948992182473905,0.5383888778859603,5.6147557325101465,6.1858135422564,29.91233144941055,2.7360066244535597,2.92897191736238,1.06750307218406,-133.0072814,0.0007905617024,2.96872050815633,1.4848889455521301,0.6699021885620899,0.479029974255475,0.2728058037368325,-0.08628740638606565,-0.437103536788206,2.6867167347333183,spin_0,9_10_13_11,11.85599325627055,doubles
132,-0.12582359675396976,-0.025533358477918655,0.0028325311006764924,0.0009659126084350421,-0.10815555661888147,0.004066874633718875,44.52751968840051,2.6064685424366956,4.764541703340728,1.535609718472105,10.640528151024869,20.187925159398187,0.169788780488401,3.4530277782368675,5.31170811591145,31.886981057193243,2.67962294657645,3.77705179674345,0.70484073481752,-133.0172859,0.000782379329,2.99169494689386,1.4861554371715902,0.28281006200193004,0.13947101530536948,0.20448022769680896,-0.310512696964956,-0.591202785904315,2.7559481295945707,spin_0,9_10_13_12,11.922175924204799,doubles
133,-0.09657704031807116,0.0003428555924442744,-0.022578203575565642,0.015937634631871977,-0.23702455075183382,0.1467452237850121,45.14650955744933,2.653913132567293,9.669326228248279,1.51475914922578,5.575231403286047,20.71748863206085,0.20037317929971618,4.832516783262527,4.151573331291907,32.00604611563379,3.59345723203178,2.8858257550433697,0.72625797215704,-132.9905035,0.0008715904427,2.9773612571768897,1.47775751159819,0.27422490803308,0.1402002683053765,0.2956302751422785,-0.30662443810631845,-0.5883523214631701,2.7804216176797367,spin_0,9_10_13_13,11.93488463604035,doubles
134,0.3472215476288902,-0.0017435154206781821,-0.06615995713562411,0.4317956362468103,-0.010495399536937157,-0.006175216524680646,29.994285046182107,1.974580703378614,5.823329364398894,1.66756553825961,0.22392916428974213,6.383381374292911,1.8760730848067,11.50334959612726,4.184222462266607,27.400398994740375,2.9587842561342503,1.089424342943944,1.9402093134190501,-132.9773474,0.0008267796194,2.8202450754231703,1.7628189680501398,1.25102943763195,-0.149295508662218,-0.12954660734682494,-0.37381996645219506,-0.07534875978231761,2.70744034891128,spin_0,10_5_11_11,11.822511393602504,doubles
135,0.30854831811289096,0.017666516783069908,0.1781721878146273,-0.01133499594044531,0.118683113517152,0.005361495938487073,37.09020781551495,2.1755329316431262,5.717521262303495,1.60430385998682,2.084767342150762,11.69612896898996,1.3270389353081202,9.70543312569103,6.55931818107158,29.76024876654629,2.93670009060542,1.99030834762296,1.65739303060337,-132.9706019,0.0007782735117,2.85847253891098,1.67083253786872,0.8247441950015599,-0.50387384200124,-0.22488449129741708,-0.57867093990404,-0.2567327083208305,2.7809447176971247,spin_0,10_5_11_12,11.93845074061301,doubles
136,0.08746610234971623,-0.0012771147940964472,-0.04747092414974835,0.036222254437296014,0.0005477882547398564,0.09944409860152517,37.47289942869097,2.583915002405905,11.27732611995954,1.6081167283484201,0.16518524218892672,8.31316744022329,1.33996862450975,12.802292074561592,3.5749599272478685,29.907242288872403,3.87657197094221,1.08152343929483,1.66272787503185,-132.9694288,0.0007825279385,2.84558016694359,1.67757834910665,0.8172818310854,-0.50545456264716,-0.11804995333096975,-0.5762820064269,-0.251279505883403,2.781509291225205,spin_0,10_5_11_13,11.96126363240453,doubles
